GEOID,tract_name,county_name,year,total_population,urban_class
24025303700,The village-center of Churchville,Harford County,2015,3710,Mixed
24025303700,The village-center of Churchville,Harford County,2016,3907,Mixed
24025303700,The village-center of Churchville,Harford County,2017,3826,Mixed
24025303700,The village-center of Churchville,Harford County,2018,3768,Mixed
24025303700,The village-center of Churchville,Harford County,2019,3818,Mixed
24025303700,The village-center of Churchville,Harford County,2020,3684,Mixed
24025303700,The village-center of Churchville,Harford County,2021,3760,Mixed
24025303700,The village-center of Churchville,Harford County,2022,3896,Mixed
24025303700,The village-center of Churchville,Harford County,2023,3940,Mixed
24025303801,The city-center of Bel Air,Harford County,2014,2591,Urban
24025303801,The city-center of Bel Air,Harford County,2015,2449,Urban
24025303801,The city-center of Bel Air,Harford County,2016,2585,Urban
24025303801,The city-center of Bel Air,Harford County,2017,2537,Urban
24025303801,The city-center of Bel Air,Harford County,2018,2608,Urban
24025303801,The city-center of Bel Air,Harford County,2019,2656,Urban
24025303801,The city-center of Bel Air,Harford County,2020,2805,Urban
24025303801,The city-center of Bel Air,Harford County,2021,2940,Urban
24025303801,The city-center of Bel Air,Harford County,2022,2889,Urban
24025303801,The city-center of Bel Air,Harford County,2023,2883,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2014,1786,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2015,2089,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2016,2049,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2017,2064,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2018,2112,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2019,2182,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2020,1986,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2021,2005,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2022,1860,Urban
24025303802,"The tract encompassing the neighborhoods of Harford Dale, Stonehedge, and Old Fields",Harford County,2023,1858,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2014,5094,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2015,5541,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2016,5147,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2017,4930,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2018,4891,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2019,4789,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2020,4512,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2021,4740,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2022,5043,Urban
24025303803,"The tract encompassing the neighborhoods of Harlan Square, Wellington Woods, Majors Choice, Woodside, Moores Mill, Warwick, Shamrock, Oak Ridge, Hickory Hills, Harford Woods, North Bel Air, Morgan Park, and Hickory Village",Harford County,2023,5097,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2014,2333,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2015,2307,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2016,2390,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2017,2393,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2018,2304,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2019,2397,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2020,2477,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2021,2534,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2022,2552,Urban
24025303900,"The tract encompassing the neighborhoods of Upper Crest Estates, Country Village, South Bel Air, and Homestead Village",Harford County,2023,2518,Urban
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2014,4259,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2015,4194,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2016,4295,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2017,4252,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2018,4393,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2019,4548,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2020,4752,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2021,4825,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2022,5029,Rural
24025304101,"The tract encompassing the neighborhoods of Chrome Hill Estates, Meadowlark Estates, and Twin Ridge Estates",Harford County,2023,5106,Rural
24025304102,The village-center of Norrisville,Harford County,2014,3667,Rural
24025304102,The village-center of Norrisville,Harford County,2015,3775,Rural
24025304102,The village-center of Norrisville,Harford County,2016,3830,Rural
24025304102,The village-center of Norrisville,Harford County,2017,3969,Rural
24025304102,The village-center of Norrisville,Harford County,2018,3904,Rural
24025304102,The village-center of Norrisville,Harford County,2019,4046,Rural
24025304102,The village-center of Norrisville,Harford County,2020,3834,Rural
24025304102,The village-center of Norrisville,Harford County,2021,3913,Rural
24025304102,The village-center of Norrisville,Harford County,2022,3964,Rural
24025304102,The village-center of Norrisville,Harford County,2023,3878,Rural
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2014,6122,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2015,6333,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2016,6716,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2017,6505,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2018,6473,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2019,6675,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2020,7254,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2021,7405,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2022,7432,Mixed
24025304201,"The tract encompassing the neighborhoods of Highview Estates, Beckley Estates, Greendale Estates, Perry Hall Estates, Cross Country Estates, Eagle View, Charles Manor, Bellvale, and Laurel Brook",Harford County,2023,7484,Mixed
24025304202,The village-center of Jarrettsville,Harford County,2014,7119,Rural
24025304202,The village-center of Jarrettsville,Harford County,2015,6956,Rural
24025304202,The village-center of Jarrettsville,Harford County,2016,7050,Rural
24025304202,The village-center of Jarrettsville,Harford County,2017,6935,Rural
24025304202,The village-center of Jarrettsville,Harford County,2018,6911,Rural
24025304202,The village-center of Jarrettsville,Harford County,2019,6936,Rural
24025304202,The village-center of Jarrettsville,Harford County,2020,6191,Rural
24025304202,The village-center of Jarrettsville,Harford County,2021,6080,Rural
24025304202,The village-center of Jarrettsville,Harford County,2022,6029,Rural
24025304202,The village-center of Jarrettsville,Harford County,2023,5851,Rural
24025305100,The village-center of Pylesville,Harford County,2014,7131,Rural
24025305100,The village-center of Pylesville,Harford County,2015,7291,Rural
24025305100,The village-center of Pylesville,Harford County,2016,7253,Rural
24025305100,The village-center of Pylesville,Harford County,2017,7545,Rural
24025305100,The village-center of Pylesville,Harford County,2018,7824,Rural
24025305100,The village-center of Pylesville,Harford County,2019,7622,Rural
24025305100,The village-center of Pylesville,Harford County,2020,7917,Rural
24025305100,The village-center of Pylesville,Harford County,2021,8358,Rural
24025305100,The village-center of Pylesville,Harford County,2022,8067,Rural
24025305100,The village-center of Pylesville,Harford County,2023,7822,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2014,2659,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2015,2441,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2016,2539,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2017,2613,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2018,2761,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2019,2888,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2020,2830,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2021,2783,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2022,2776,Rural
24025305200,"The tract encompassing the communities of Bald Hill, Sturgill, Castleton, Rock Manor, Gallions Corner, Berkley, Millers Store, Lafayettes Crossing, Day Meadows, Broad Creek Park, Deerfield, Dublin, Scarboro, and Dublin Manor",Harford County,2023,2613,Rural
24025305300,The village-center of Darlington,Harford County,2014,2332,Rural
24025305300,The village-center of Darlington,Harford County,2015,2203,Rural
24025305300,The village-center of Darlington,Harford County,2016,2258,Rural
24025305300,The village-center of Darlington,Harford County,2017,2181,Rural
24025305300,The village-center of Darlington,Harford County,2018,1992,Rural
24025305300,The village-center of Darlington,Harford County,2019,1975,Rural
24025305300,The village-center of Darlington,Harford County,2020,1962,Rural
24025305300,The village-center of Darlington,Harford County,2021,1934,Rural
24025305300,The village-center of Darlington,Harford County,2022,2067,Rural
24025305300,The village-center of Darlington,Harford County,2023,2110,Rural
24025306100,The town-center of Havre de Grace,Harford County,2014,3896,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2015,3864,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2016,3721,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2017,4048,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2018,4181,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2019,4190,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2020,4167,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2021,4237,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2022,4085,Mixed
24025306100,The town-center of Havre de Grace,Harford County,2023,4016,Mixed
24025306200,The locality of Heron Harbor,Harford County,2014,2268,Mixed
24025306200,The locality of Heron Harbor,Harford County,2015,2344,Mixed
24025306200,The locality of Heron Harbor,Harford County,2016,2226,Mixed
24025306200,The locality of Heron Harbor,Harford County,2017,2176,Mixed
24025306200,The locality of Heron Harbor,Harford County,2018,2122,Mixed
24025306200,The locality of Heron Harbor,Harford County,2019,2057,Mixed
24025306200,The locality of Heron Harbor,Harford County,2020,1959,Mixed
24025306200,The locality of Heron Harbor,Harford County,2021,2286,Mixed
24025306200,The locality of Heron Harbor,Harford County,2022,2330,Mixed
24025306200,The locality of Heron Harbor,Harford County,2023,2365,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2014,2440.02607636025,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2015,2478.96242092266,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2016,2472.95784806915,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2017,2585.74209886636,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2018,2801.36491330233,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2019,2840.2704327334,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2020,3085,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2021,3104,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2022,2966,Mixed
24025306300,"The tract encompassing the neighborhoods of Oakington Manor, Orchardview Estates, Adams Mobile Home Park, Swan Creek, Crestview, Glenn Heights, Oakington, and Robin Hood Manor",Harford County,2023,2847,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2014,6739.28022813953,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2015,6633.3551284077,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2016,6553.3465822922,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2017,6124.56736824202,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2018,5978.9685662047,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2019,6365.02825807901,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2020,6446,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2021,6758,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2022,7187,Mixed
24025306400,"The tract encompassing the neighborhoods of Havre de Grace Heights, Shawnee Brook South, Meadowvale, Bayview Estates, Susquehanna River Hills, Meadowvale Manor, and Grace Harbour",Harford County,2023,7376,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2014,2810.70285562577,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2015,2743.87529752271,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2016,2884.35411922723,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2017,3042.03409250278,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2018,3162.17368251315,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2019,3303.29864826071,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2020,3053,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2021,3134,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2022,2919,Mixed
24025306500,The village-center of Aberdeen Proving Ground,Harford County,2023,2570,Mixed
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2014,6217.525,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2015,6410.725,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2016,6584.625,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2017,6610.5,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2018,6215.125,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2019,6298.85,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2020,5748,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2021,5910,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2022,5912,Urban
24027601103,The tract 0.9 miles E of the neighborhood of Woodland Village,Howard County,2023,6006,Urban
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2014,6220.46428571429,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2015,6519.35714285714,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2016,6768.60714285714,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2017,6877.53571428572,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2018,6879.5,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2019,6995.96428571429,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2020,7006,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2021,7014,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2022,6910,Mixed
24027601104,"The tract encompassing the neighborhoods of Bonnie Acres, Bonnie Brae, Font Hill, and Dunteachin",Howard County,2023,6757,Mixed
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2014,3877.05700501563,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2015,4095.1820699375,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2016,4208.42146534375,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2017,4381.99332551562,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2018,4350.43480548438,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2019,4401.48535259375,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2020,4927,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2021,5374,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2022,5391,Urban
24027601105,The tract encompassing the neighborhoods of Glenmar and Montgomery Run,Howard County,2023,5498,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2014,4870,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2015,5481,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2016,5272,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2017,5206,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2018,5393,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2019,5434,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2020,5727,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2021,5608,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2022,5265,Urban
24027601107,The tract 0.8 miles S of the neighborhood of Woodland Village,Howard County,2023,5600,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2014,3764.475,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2015,3772.275,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2016,3807.375,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2017,3685.5,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2018,3787.875,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2019,3816.15,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2020,3465,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2021,3607,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2022,3822,Urban
24027601108,The neighborhood of Woodland Village,Howard County,2023,3691,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2014,4450.14158491451,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2015,4721.28849019907,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2016,5595.07019799551,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2017,6276.96856220275,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2018,6972.27759229901,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2019,7786.24299997669,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2020,7483,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2021,8569,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2022,9247,Urban
24027601203,The tract encompassing the neighborhoods of Lennox Park and Washington Manor Park,Howard County,2023,10016,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2014,5093.78020279499,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2015,5429.5606718121,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2016,5316.36555619443,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2017,5547.51188472463,Urban
